study_name,dataset_name,variable_name,label,label_de,concept_name,questionnaire,question,item,description,description_de,description_long
twinlife,za6701_person_v3-0-0,fpr0406m,,Leibliche Mutter der Zwillinge verstorben - Jahr,,twinlife-2014-F2F_Familienprotokoll,fpr0406m,,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gls0100,,Zufriedenheit: Leben in den meisten Punkten ideal,,twinlife-2014-F2F_Modul5_DropOff,gls0100,1.0,,"Diener, E., Emmons, R. A., Larsen, R. J., & Griffin, S. (1985). The Satisfaction with Life Scale. Journal of Personality Assessment, 49 (1), 71-75",
twinlife,za6701_person_v3-0-0,gls0200,,Zufriedenheit: Lebensbedingungen hervorragend,,twinlife-2014-F2F_Alteri-OnlineFragebogen,gls0100,2.0,,"Diener, E., Emmons, R. A., Larsen, R. J., & Griffin, S. (1985). The Satisfaction with Life Scale. Journal of Personality Assessment, 49 (1), 71-75",
twinlife,za6701_person_v3-0-0,gls0300,,Zufriedenheit: Zufrieden mit Leben,,twinlife-2014-F2F_Modul5_DropOff,gls0100,3.0,,"Diener, E., Emmons, R. A., Larsen, R. J., & Griffin, S. (1985). The Satisfaction with Life Scale. Journal of Personality Assessment, 49 (1), 71-75",
twinlife,za6701_person_v3-0-0,gls0400,,Zufriedenheit: Wichtigste Lebenswuensche erfuellt,,twinlife-2014-F2F_Alteri-OnlineFragebogen,gls0100,4.0,,"Diener, E., Emmons, R. A., Larsen, R. J., & Griffin, S. (1985). The Satisfaction with Life Scale. Journal of Personality Assessment, 49 (1), 71-75",
twinlife,za6701_person_v3-0-0,gls0500,,Zufriedenheit: Fast nichts aendern in neuem Leben,,twinlife-2014-F2F_Alteri-Fragebogen,gls0100,5.0,,"Diener, E., Emmons, R. A., Larsen, R. J., & Griffin, S. (1985). The Satisfaction with Life Scale. Journal of Personality Assessment, 49 (1), 71-75",
twinlife,za6701_person_v3-0-0,gre0100,,Grosseltern am Leben: Mutter von Mutter,,twinlife-2014-F2F_Modul4_CASI,gre0100,1.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0100s,,Grosseltern Geschwister am Leben: Mutter des/der Befragten,,twinlife-2014-F2F_Modul7_EueK,gre0100s,1.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0100t,,Grosseltern Z1 am Leben: Mutter des/der Befragten,,twinlife-2014-F2F_Modul7_EueK,gre0100t,1.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0100u,,Grosseltern Z2 am Leben: Mutter des/der Befragten,,twinlife-2014-F2F_Modul7_EueK,gre0100u,1.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0101,,Grosseltern am Leben: Vater von Mutter,,twinlife-2014-F2F_Modul4_CASI,gre0100,2.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0101s,,Grosseltern Geschwister am Leben: Vater des/der Befragten,,twinlife-2014-F2F_Modul7_EueK,gre0100s,2.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0101t,,Grosseltern Z1 am Leben: Vater des/der Befragten,,twinlife-2014-F2F_Modul7_EueK,gre0100t,2.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0101u,,Grosseltern Z2 am Leben: Vater des/der Befragten,,twinlife-2014-F2F_Modul7_EueK,gre0100u,2.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0102,,Grosseltern am Leben: Mutter von Vater,,twinlife-2014-F2F_Modul4_CASI,gre0100,3.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0102s,,Grosseltern Geschwister am Leben: Mutter des Partners,,twinlife-2014-F2F_Modul7_EueK,gre0100s,3.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0102t,,Grosseltern Z1 am Leben: Mutter des Partners,,twinlife-2014-F2F_Modul7_EueK,gre0100t,3.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0102u,,Grosseltern Z2 am Leben: Mutter des Partners,,twinlife-2014-F2F_Modul7_EueK,gre0100u,3.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0103,,Grosseltern am Leben: Vater von Vater,,twinlife-2014-F2F_Modul4_CASI,gre0100,4.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0103s,,Grosseltern Geschwister am Leben: Vater des Partners,,twinlife-2014-F2F_Modul7_EueK,gre0100s,4.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0103t,,Grosseltern Z1 am Leben: Vater des Partners,,twinlife-2014-F2F_Modul7_EueK,gre0100t,4.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0103u,,Grosseltern Z2 am Leben: Vater des Partners,,twinlife-2014-F2F_Modul7_EueK,gre0100u,4.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0104s,,Grosseltern G. am Leben: ggf. a. Grosseltern (z.B. Mutter d. leibl. Vaters),,twinlife-2014-F2F_Modul7_EueK,gre0100s,5.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0104t,,Grosseltern Z1 am Leben: ggf. a. Grosseltern (z.B. Mutter d. leibl. Vaters),,twinlife-2014-F2F_Modul7_EueK,gre0100t,5.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0104u,,Grosseltern Z2 am Leben: ggf. a. Grosseltern (z.B. Mutter d. leibl. Vaters),,twinlife-2014-F2F_Modul7_EueK,gre0100u,5.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0105s,,Grosseltern G. am Leben: ggf. a. Grosseltern (z.B. Vater d. leibl. Vaters),,twinlife-2014-F2F_Modul7_EueK,gre0100s,6.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0105t,,Grosseltern Z1 am Leben: ggf. a. Grosseltern (z.B. Vater d. leibl. Vaters),,twinlife-2014-F2F_Modul7_EueK,gre0100t,6.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0105u,,Grosseltern Z2 am Leben: ggf. a. Grosseltern (z.B. Vater d.leibl. Vaters),,twinlife-2014-F2F_Modul7_EueK,gre0100u,6.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0300,,Haeufigkeit Treffen mit Grosseltern: Mutter von Mutter,,twinlife-2014-F2F_Modul4_CASI,gre0300,1.0,,Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0300s,,Haeufigkeit Treffen Geschwister mit Mutter des/der Befragten,,twinlife-2014-F2F_Modul7_EueK,gre0300s,1.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0300t,,Haeufigkeit Treffen Z1 mit Mutter des/der Befragten,,twinlife-2014-F2F_Modul7_EueK,gre0300t,1.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0300u,,Haeufigkeit Treffen Z2 mit Mutter des/der Befragten,,twinlife-2014-F2F_Modul7_EueK,gre0300u,1.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0301,,Haeufigkeit Treffen mit Grosseltern: Vater von Mutter,,twinlife-2014-F2F_Modul4_CASI,gre0300,2.0,,Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0301s,,Haeufigkeit Treffen Geschwister mit Vater des/der Befragten,,twinlife-2014-F2F_Modul7_EueK,gre0300s,2.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0301t,,Haeufigkeit Treffen Z1 mit Vater des/der Befragten,,twinlife-2014-F2F_Modul7_EueK,gre0300t,2.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0301u,,Haeufigkeit Treffen Z2 mit Vater des/der Befragten,,twinlife-2014-F2F_Modul7_EueK,gre0300u,2.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0302,,Haeufigkeit Treffen mit Grosseltern: Mutter von Vater,,twinlife-2014-F2F_Modul4_CASI,gre0300,3.0,,Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0302s,,Haeufigkeit Treffen Geschwister mit Mutter des Partners,,twinlife-2014-F2F_Modul7_EueK,gre0300s,3.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0302t,,Haeufigkeit Treffen Z1 mit Mutter des Partners,,twinlife-2014-F2F_Modul7_EueK,gre0300t,3.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0302u,,Haeufigkeit Treffen Z2 mit Mutter des Partners,,twinlife-2014-F2F_Modul7_EueK,gre0300u,3.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0303,,Haeufigkeit Treffen mit Grosseltern: Vater von Vater,,twinlife-2014-F2F_Modul4_CASI,gre0300,4.0,,Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0303s,,Haeufigkeit Treffen Geschwister mit Vater des Partners,,twinlife-2014-F2F_Modul7_EueK,gre0300s,4.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0303t,,Haeufigkeit Treffen Z1 mit Vater des Partners,,twinlife-2014-F2F_Modul7_EueK,gre0300t,4.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0303u,,Haeufigkeit Treffen Z2 mit Vater des Partners,,twinlife-2014-F2F_Modul7_EueK,gre0300u,4.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0304s,,Haeufigkeit Treffen G. mit a. Grosseltern (z.B. Mutter d. leibl. Vaters),,twinlife-2014-F2F_Modul7_EueK,gre0300s,5.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0304t,,Haeufigkeit Treffen Z1 mit a. Grosseltern (z.B. Mutter des leibl. Vaters),,twinlife-2014-F2F_Modul7_EueK,gre0300t,5.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0304u,,Haeufigkeit Treffen Z2 mit a. Grosseltern (z.B. Mutter des leibl. Vaters),,twinlife-2014-F2F_Modul7_EueK,gre0300u,5.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0305s,,Haeufigkeit Treffen G. mit a. Grosseltern (z.B. Vater d. leibl. Vaters),,twinlife-2014-F2F_Modul7_EueK,gre0300s,6.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0305t,,Haeufigkeit Treffen Z1 mit a. Grosseltern (z.B. Vater des leibl. Vaters),,twinlife-2014-F2F_Modul7_EueK,gre0300t,6.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0305u,,Haeufigkeit Treffen Z2 mit a. Grosseltern (z.B. Vater des leibl. Vaters),,twinlife-2014-F2F_Modul7_EueK,gre0300u,6.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
twinlife,za6701_person_v3-0-0,gre0400,,Haeufigkeit Unternehmungen mit Grosseltern: Mutter von Mutter,,twinlife-2014-F2F_Modul4_CASI,gre0400,1.0,,Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 4 2011/12 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release7.0/Codebuch_Kind_de__pairfam_Welle_4_2011-12.pdf),
