study_name,dataset_name,variable_name,instrument_name,question_name
twinlife,person,sre0507u,twinlife-2014-F2F_Modul3_Basismodul,sre0500u
twinlife,person,sre0508,twinlife-2014-F2F_Modul3_Basismodul,sre0500
twinlife,person,sre0508s,twinlife-2014-F2F_Modul3_Basismodul,sre0500s
twinlife,person,sre0508t,twinlife-2014-F2F_Modul3_Basismodul,sre0500t
twinlife,person,sre0508u,twinlife-2014-F2F_Modul3_Basismodul,sre0500u
twinlife,person,sre0509,twinlife-2014-F2F_Modul3_Basismodul,sre0500
twinlife,person,sre0509s,twinlife-2014-F2F_Modul3_Basismodul,sre0500s
twinlife,person,sre0509t,twinlife-2014-F2F_Modul3_Basismodul,sre0500t
twinlife,person,sre0509u,twinlife-2014-F2F_Modul3_Basismodul,sre0500u
twinlife,person,sre0510,twinlife-2014-F2F_Modul3_Basismodul,sre0500
twinlife,person,sre0510s,twinlife-2014-F2F_Modul3_Basismodul,sre0500s
twinlife,person,sre0510t,twinlife-2014-F2F_Modul3_Basismodul,sre0500t
twinlife,person,sre0510u,twinlife-2014-F2F_Modul3_Basismodul,sre0500u
twinlife,person,sre0511,twinlife-2014-F2F_Modul3_Basismodul,sre0500
twinlife,person,sre0511s,twinlife-2014-F2F_Modul3_Basismodul,sre0500s
twinlife,person,sre0511t,twinlife-2014-F2F_Modul3_Basismodul,sre0500t
twinlife,person,sre0511u,twinlife-2014-F2F_Modul3_Basismodul,sre0500u
twinlife,person,tsp0100,twinlife-2014-F2F_Modul3_Basismodul,tsp0100
twinlife,person,tsp0101,twinlife-2014-F2F_Modul3_Basismodul,tsp0101
twinlife,person,tsp0200,twinlife-2014-F2F_Modul3_Basismodul,tsp0200
twinlife,person,tsp0300,twinlife-2014-F2F_Modul3_Basismodul,tsp0300
twinlife,person,tsp0400,twinlife-2014-F2F_Modul3_Basismodul,tsp0400
twinlife,person,tss0100,twinlife-2014-F2F_Modul4_CASI,tss0100
twinlife,person,tss0200,twinlife-2014-F2F_Modul4_CASI,tss0200
twinlife,person,tss0300,twinlife-2014-F2F_Modul4_CASI,tss0300
twinlife,person,tst0100,twinlife-2014-F2F_Modul4_CASI,tst0100
twinlife,person,tst0200,twinlife-2014-F2F_Modul4_CASI,tst0200
twinlife,person,tst0300,twinlife-2014-F2F_Modul4_CASI,tst0300
twinlife,person,twt0100,twinlife-2014-F2F_Modul6_Betreuung,twt0100
twinlife,person,twt0101,twinlife-2014-F2F_Modul6_Betreuung,twt0101
twinlife,person,twt0102,twinlife-2014-F2F_Modul6_Betreuung,twt0102
twinlife,person,twt0200,twinlife-2014-F2F_Modul6_Betreuung,twt0100
twinlife,person,twt0201,twinlife-2014-F2F_Modul6_Betreuung,twt0101
twinlife,person,twt0202,twinlife-2014-F2F_Modul6_Betreuung,twt0102
twinlife,person,twt0300,twinlife-2014-F2F_Modul6_Betreuung,twt0100
twinlife,person,twt0301,twinlife-2014-F2F_Modul6_Betreuung,twt0101
twinlife,person,twt0302,twinlife-2014-F2F_Modul6_Betreuung,twt0102
twinlife,person,twt0400,twinlife-2014-F2F_Modul6_Betreuung,twt0100
twinlife,person,twt0401,twinlife-2014-F2F_Modul6_Betreuung,twt0101
twinlife,person,twt0402,twinlife-2014-F2F_Modul6_Betreuung,twt0102
twinlife,person,twt0500,twinlife-2014-F2F_Modul6_Betreuung,twt0100
twinlife,person,twt0501,twinlife-2014-F2F_Modul6_Betreuung,twt0101
twinlife,person,twt0502,twinlife-2014-F2F_Modul6_Betreuung,twt0102
twinlife,person,twt0600,twinlife-2014-F2F_Modul6_Betreuung,twt0100
twinlife,person,twt0601,twinlife-2014-F2F_Modul6_Betreuung,twt0101
twinlife,person,twt0602,twinlife-2014-F2F_Modul6_Betreuung,twt0102
twinlife,person,twt0700,twinlife-2014-F2F_Modul6_Betreuung,twt0100
twinlife,person,twt0701,twinlife-2014-F2F_Modul6_Betreuung,twt0101
twinlife,person,twt0702,twinlife-2014-F2F_Modul6_Betreuung,twt0102
twinlife,person,twt0800,twinlife-2014-F2F_Modul6_Betreuung,twt0100
twinlife,person,twt0801,twinlife-2014-F2F_Modul6_Betreuung,twt0101
twinlife,person,twt0802,twinlife-2014-F2F_Modul6_Betreuung,twt0102
twinlife,person,twt0900,twinlife-2014-F2F_Modul6_Betreuung,twt0100
twinlife,person,twt0901,twinlife-2014-F2F_Modul6_Betreuung,twt0101
twinlife,person,twt0902,twinlife-2014-F2F_Modul6_Betreuung,twt0102
twinlife,person,twt1000,twinlife-2014-F2F_Modul6_Betreuung,twt0100
twinlife,person,twt1001,twinlife-2014-F2F_Modul6_Betreuung,twt0101
twinlife,person,twt1002,twinlife-2014-F2F_Modul6_Betreuung,twt0102
twinlife,person,twt1100,twinlife-2014-F2F_Modul6_Betreuung,twt0100
twinlife,person,twt1101,twinlife-2014-F2F_Modul6_Betreuung,twt0101
twinlife,person,twt1102,twinlife-2014-F2F_Modul6_Betreuung,twt0102
twinlife,person,twt1200,twinlife-2014-F2F_Modul6_Betreuung,twt0100
twinlife,person,twt1201,twinlife-2014-F2F_Modul6_Betreuung,twt0101
twinlife,person,twt1202,twinlife-2014-F2F_Modul6_Betreuung,twt0102
twinlife,person,twt1300,twinlife-2014-F2F_Modul6_Betreuung,twt0100
twinlife,person,twt1301,twinlife-2014-F2F_Modul6_Betreuung,twt0101
twinlife,person,twt1302,twinlife-2014-F2F_Modul6_Betreuung,twt0102
twinlife,person,twt1400,twinlife-2014-F2F_Modul6_Betreuung,twt1400
twinlife,person,twt1500,twinlife-2014-F2F_Modul6_Betreuung,twt1500
twinlife,person,twt1501,twinlife-2014-F2F_Modul6_Betreuung,twt1501
twinlife,person,twt1502,twinlife-2014-F2F_Modul6_Betreuung,twt1501
twinlife,person,twt1503,twinlife-2014-F2F_Modul6_Betreuung,twt1501
twinlife,person,twt1504,twinlife-2014-F2F_Modul6_Betreuung,twt1501
twinlife,person,twt1505,twinlife-2014-F2F_Modul6_Betreuung,twt1501
twinlife,person,twt1506,twinlife-2014-F2F_Modul6_Betreuung,twt1501
twinlife,person,twt1507,twinlife-2014-F2F_Modul6_Betreuung,twt1501
twinlife,person,twt1508,twinlife-2014-F2F_Modul6_Betreuung,twt1501
twinlife,person,twt1509,twinlife-2014-F2F_Modul6_Betreuung,twt1501
twinlife,person,twt1510,twinlife-2014-F2F_Modul6_Betreuung,twt1501
twinlife,person,twt1511,twinlife-2014-F2F_Modul6_Betreuung,twt1501
twinlife,person,twt1512,twinlife-2014-F2F_Modul6_Betreuung,twt1501
twinlife,person,twt1513,twinlife-2014-F2F_Modul6_Betreuung,twt1501
twinlife,person,twt1514,twinlife-2014-F2F_Modul6_Betreuung,twt1501
twinlife,person,twt1515,twinlife-2014-F2F_Modul6_Betreuung,twt1501
twinlife,person,twt1516,twinlife-2014-F2F_Modul6_Betreuung,twt1501
twinlife,person,twt1517,twinlife-2014-F2F_Modul6_Betreuung,twt1501
twinlife,person,twt1518,twinlife-2014-F2F_Modul6_Betreuung,twt1501
twinlife,person,twt1600t,twinlife-2014-F2F_Modul6_Betreuung,twt1600t
twinlife,person,twt1600u,twinlife-2014-F2F_Modul6_Betreuung,twt1600u
twinlife,person,twt1601t,twinlife-2014-F2F_Modul6_Betreuung,twt1600t
twinlife,person,twt1601u,twinlife-2014-F2F_Modul6_Betreuung,twt1600u
twinlife,person,twt1602t,twinlife-2014-F2F_Modul6_Betreuung,twt1600t
twinlife,person,twt1602u,twinlife-2014-F2F_Modul6_Betreuung,twt1600u
twinlife,person,twt1603t,twinlife-2014-F2F_Modul6_Betreuung,twt1600t
twinlife,person,twt1603u,twinlife-2014-F2F_Modul6_Betreuung,twt1600u
twinlife,person,twt1604t,twinlife-2014-F2F_Modul6_Betreuung,twt1600t
twinlife,person,twt1604u,twinlife-2014-F2F_Modul6_Betreuung,twt1600u
twinlife,zygosity,zyg0105,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0105
twinlife,zygosity,zyg0106,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0106
twinlife,person,zyg0109,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0109
twinlife,zygosity,zyg0200,twinlife-2014-F2F_Modul1_ZygK3K4,zyg0200
twinlife,zygosity,zyg0200t,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0200t
twinlife,zygosity,zyg0200u,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0200u
twinlife,zygosity,zyg0201,twinlife-2014-F2F_Modul1_ZygK3K4,zyg0201
twinlife,zygosity,zyg0300,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0300
twinlife,zygosity,zyg0301,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0301
twinlife,zygosity,zyg0302,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0302
twinlife,zygosity,zyg0303,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0303
twinlife,zygosity,zyg0400,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0400
twinlife,zygosity,zyg0500,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0500
twinlife,zygosity,zyg0501,twinlife-2014-F2F_Modul1_ZygK3K4,zyg0501
twinlife,zygosity,zyg0502,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0502
twinlife,zygosity,zyg0503,twinlife-2014-F2F_Modul1_ZygK3K4,zyg0503
twinlife,zygosity,zyg0504,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0504
twinlife,zygosity,zyg0600,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0600
twinlife,zygosity,zyg0602,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0602
twinlife,person,zyg0700,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0700
twinlife,zygosity,zyg0702,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0702
twinlife,zygosity,zyg0800,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0800
twinlife,zygosity,zyg0801,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0801
twinlife,zygosity,zyg0802,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0801
twinlife,zygosity,zyg0803,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0801
twinlife,zygosity,zyg0804,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0801
twinlife,zygosity,zyg0805,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0801
twinlife,zygosity,zyg0806,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0801
twinlife,zygosity,zyg0807,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0801
twinlife,zygosity,zyg0808,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0808
twinlife,zygosity,zyg0809,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0809
twinlife,zygosity,zyg0900,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0900
twinlife,zygosity,zyg0901,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0900
twinlife,zygosity,zyg0904,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0900
twinlife,zygosity,zyg0905,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0900
twinlife,zygosity,zyg0906,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0900
twinlife,zygosity,zyg0907,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0900
twinlife,zygosity,zyg0908,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0900
twinlife,zygosity,zyg0920,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0920
twinlife,zygosity,zyg0921,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0920
twinlife,zygosity,zyg0924,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0920
twinlife,zygosity,zyg0925,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0920
twinlife,zygosity,zyg0926,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0920
twinlife,zygosity,zyg0927,twinlife-2014-F2F_Modul1_ZygK1K2,zyg0920
twinlife,zygosity,zyg1000,twinlife-2014-F2F_Modul1_ZygK3K4,zyg1000
twinlife,zygosity,zyg1100,twinlife-2014-F2F_Modul1_ZygK3K4,zyg1100
twinlife,zygosity,zyg1101,twinlife-2014-F2F_Modul1_ZygK3K4,zyg1101
twinlife,zygosity,zyg1102,twinlife-2014-F2F_Modul1_ZygK3K4,zyg1102
twinlife,zygosity,zyg1200,twinlife-2014-F2F_Modul1_ZygK3K4,zyg1200
twinlife,zygosity,zyg1202,twinlife-2014-F2F_Modul1_ZygK3K4,zyg1202
twinlife,zygosity,zyg1204,twinlife-2014-F2F_Modul1_ZygK3K4,zyg1204
twinlife,zygosity,zyg1205,twinlife-2014-F2F_Modul1_ZygK3K4,zyg1205
twinlife,zygosity,zyg1206,twinlife-2014-F2F_Modul1_ZygK3K4,zyg1206
twinlife,zygosity,zyg1207,twinlife-2014-F2F_Modul1_ZygK3K4,zyg1207
twinlife,zygosity,zyg1300,twinlife-2014-F2F_Modul1_ZygK3K4,zyg1300
twinlife,zygosity,zyg1400,twinlife-2014-F2F_Modul1_ZygK3K4,zyg1400
twinlife,zygosity,zyg1401,twinlife-2014-F2F_Modul1_ZygK3K4,zyg1401
twinlife,zygosity,zyg1500,twinlife-2014-F2F_Modul1_ZygK3K4,zyg1500
twinlife,zygosity,zyg1501,twinlife-2014-F2F_Modul1_ZygK3K4,zyg1501
twinlife,zygosity,zyg1502,twinlife-2014-F2F_Modul1_ZygK3K4,zyg1501
twinlife,zygosity,zyg1503,twinlife-2014-F2F_Modul1_ZygK3K4,zyg1501
twinlife,zygosity,zyg1504,twinlife-2014-F2F_Modul1_ZygK3K4,zyg1501
twinlife,zygosity,zyg1505,twinlife-2014-F2F_Modul1_ZygK3K4,zyg1501
twinlife,zygosity,zyg1506,twinlife-2014-F2F_Modul1_ZygK3K4,zyg1506
twinlife,zygosity,zyg1507,twinlife-2014-F2F_Modul1_ZygK3K4,zyg1507
twinlife,zygosity,zyg1600,twinlife-2014-F2F_Modul1_ZygK3K4,zyg1600
twinlife,zygosity,zyg1601,twinlife-2014-F2F_Modul1_ZygK3K4,zyg1601
twinlife,zygosity,zyg1700,twinlife-2014-F2F_Modul1_ZygK3K4,zyg1700
twinlife,zygosity,zyg1800,twinlife-2014-F2F_Modul1_ZygK3K4,zyg1800
twinlife,zygosity,zyg1801,twinlife-2014-F2F_Modul1_ZygK3K4,zyg1801
